team,player,bat_or_bowl,bb_bf,runs,wkts,wicketball_prob,runs_per_ball,opposition,ground,start_date,overs,mdns,econ,inns,4s,6s,sr,not_out,mins
ENG,DJ Willey (ENG),bat,17,14,,0.0,0.8235,v Sri Lanka,Bengaluru,2023-10-26,,,,1,1.0,1.0,82.35,1.0,34.0
ENG,DJ Malan (ENG),bat,24,14,,0.041666667,0.5833,v New Zealand,Ahmedabad,2023-10-05,,,,1,2.0,0.0,58.33,0.0,36.0
ENG,SM Curran (ENG),bat,19,14,,0.052631579,0.7368,v New Zealand,Ahmedabad,2023-10-05,,,,1,0.0,0.0,73.68,0.0,30.0
BAN,Shakib Al Hasan (BAN),bat,19,14,,0.052631579,0.7368,v Afghanistan,Dharamsala,2023-10-07,,,,2,2.0,0.0,73.68,0.0,24.0
ENG,CR Woakes (ENG),bat,11,14,,0.090909091,1.2727,v Bangladesh,Dharamsala,2023-10-10,,,,1,2.0,0.0,127.27,0.0,21.0
BAN,Mahedi Hasan (BAN),bat,32,14,,0.03125,0.4375,v England,Dharamsala,2023-10-10,,,,2,1.0,0.0,43.75,0.0,39.0
AFG,Hashmatullah Shahidi (AFG),bat,36,14,,0.027777778,0.3888,v England,Delhi,2023-10-15,,,,1,0.0,0.0,38.88,0.0,46.0
AFG,Ibrahim Zadran (AFG),bat,15,14,,0.066666667,0.9333,v New Zealand,Chennai,2023-10-18,,,,2,2.0,0.0,93.33,0.0,27.0
BAN,Nasum Ahmed (BAN),bat,18,14,,0.055555556,0.7777,v India,Pune,2023-10-19,,,,1,2.0,0.0,77.77,0.0,21.0
PAK,Mohammad Nawaz (3) (PAK),bat,16,14,,0.0625,0.875,v Australia,Bengaluru,2023-10-20,,,,2,0.0,1.0,87.5,0.0,19.0
AUS,JP Inglis (AUS),bat,12,14,,0.083333333,1.1666,v Netherlands,Delhi,2023-10-25,,,,1,1.0,1.0,116.66,0.0,12.0
NED,AT Nidamanuru (NED),bat,18,14,,0.055555556,0.7777,v Australia,Delhi,2023-10-25,,,,2,2.0,0.0,77.77,0.0,19.0
ENG,JM Bairstow (ENG),bat,23,14,,0.043478261,0.6086,v India,Lucknow,2023-10-29,,,,2,2.0,0.0,60.86,0.0,53.0
SL,DM de Silva (SL),bat,26,14,,0.038461538,0.5384,v Afghanistan,Pune,2023-10-30,,,,1,1.0,0.0,53.84,0.0,24.0
SL,CAK Rajitha (SL),bat,17,14,,0.058823529,0.8235,v India,Wankhede,2023-11-02,,,,2,2.0,0.0,82.35,0.0,20.0
SA,M Jansen (SA),bat,30,14,,0.033333333,0.4666,v India,Eden Gardens,2023-11-05,,,,2,1.0,0.0,46.66,0.0,45.0
AUS,M Labuschagne (AUS),bat,28,14,,0.035714286,0.5,v Afghanistan,Wankhede,2023-11-07,,,,2,2.0,0.0,50.0,0.0,53.0
NZ,KS Williamson (NZ),bat,15,14,,0.066666667,0.9333,v Sri Lanka,Bengaluru,2023-11-09,,,,2,2.0,0.0,93.33,0.0,26.0
AFG,Rashid Khan (AFG),bat,30,14,,0.033333333,0.4666,v South Africa,Ahmedabad,2023-11-10,,,,1,0.0,0.0,46.66,0.0,42.0
ENG,MA Wood (ENG),bat,14,13,,0.0,0.9285,v New Zealand,Ahmedabad,2023-10-05,,,,1,0.0,0.0,92.85,1.0,19.0
PAK,Shaheen Shah Afridi (PAK),bat,12,13,,0.0,1.0833,v Netherlands,Hyderabad,2023-10-06,,,,1,2.0,0.0,108.33,1.0,23.0
BAN,Litton Das (BAN),bat,18,13,,0.055555556,0.7222,v Afghanistan,Dharamsala,2023-10-07,,,,2,2.0,0.0,72.22,0.0,29.0
AUS,DA Warner (AUS),bat,27,13,,0.037037037,0.4814,v South Africa,Lucknow,2023-10-12,,,,2,2.0,0.0,48.14,0.0,33.0
BAN,Towhid Hridoy (BAN),bat,25,13,,0.04,0.52,v New Zealand,Chennai,2023-10-13,,,,1,0.0,0.0,52.0,0.0,30.0
AUS,JP Inglis (AUS),bat,9,13,,0.111111111,1.4444,v Pakistan,Bengaluru,2023-10-20,,,,1,3.0,0.0,144.44,0.0,10.0
ENG,AU Rashid (ENG),bat,20,13,,0.05,0.65,v India,Lucknow,2023-10-29,,,,2,2.0,0.0,65.0,0.0,19.0
ENG,JE Root (ENG),bat,17,13,,0.058823529,0.7647,v Australia,Ahmedabad,2023-11-04,,,,2,2.0,0.0,76.47,0.0,23.0
SA,HE van der Dussen (SA),bat,32,13,,0.03125,0.4062,v India,Eden Gardens,2023-11-05,,,,2,1.0,0.0,40.62,0.0,55.0
SA,M Jansen (SA),bat,7,12,,0.0,1.7142,v Sri Lanka,Delhi,2023-10-07,,,,1,0.0,1.0,171.42,1.0,15.0
AUS,PJ Cummins (AUS),bat,9,12,,0.0,1.3333,v Netherlands,Delhi,2023-10-25,,,,1,2.0,0.0,133.33,1.0,39.0
NED,SA Edwards (NED),bat,22,12,,0.0,0.5454,v Australia,Delhi,2023-10-25,,,,2,0.0,0.0,54.54,1.0,53.0
SL,M Theekshana (SL),bat,23,12,,0.0,0.5217,v India,Wankhede,2023-11-02,,,,2,2.0,0.0,52.17,1.0,37.0
AUS,PJ Cummins (AUS),bat,68,12,,0.0,0.1764,v Afghanistan,Wankhede,2023-11-07,,,,2,1.0,0.0,17.64,1.0,122.0
PAK,Fakhar Zaman (PAK),bat,15,12,,0.066666667,0.8,v Netherlands,Hyderabad,2023-10-06,,,,1,3.0,0.0,80.0,0.0,14.0
NED,Vikramjit Singh (NED),bat,20,12,,0.05,0.6,v New Zealand,Hyderabad,2023-10-09,,,,2,1.0,0.0,60.0,0.0,22.0
BAN,Shoriful Islam (BAN),bat,14,12,,0.071428571,0.8571,v England,Dharamsala,2023-10-10,,,,2,2.0,0.0,85.71,0.0,17.0
SL,MD Shanaka (SL),bat,18,12,,0.055555556,0.6666,v Pakistan,Hyderabad,2023-10-10,,,,1,0.0,0.0,66.66,0.0,23.0
PAK,Imam-ul-Haq (PAK),bat,12,12,,0.083333333,1.0,v Sri Lanka,Hyderabad,2023-10-10,,,,2,1.0,0.0,100.0,0.0,15.0
PAK,Hasan Ali (PAK),bat,19,12,,0.052631579,0.6315,v India,Ahmedabad,2023-10-14,,,,1,2.0,0.0,63.15,0.0,21.0
NED,CN Ackermann (NED),bat,25,12,,0.04,0.48,v South Africa,Dharamsala,2023-10-17,,,,1,1.0,0.0,48.0,0.0,40.0
ENG,DJ Willey (ENG),bat,12,12,,0.083333333,1.0,v South Africa,Wankhede,2023-10-21,,,,2,1.0,1.0,100.0,0.0,24.0
SA,RR Hendricks (SA),bat,19,12,,0.052631579,0.6315,v Bangladesh,Wankhede,2023-10-24,,,,1,1.0,0.0,63.15,0.0,24.0
BAN,Tanzid Hasan (BAN),bat,17,12,,0.058823529,0.7058,v South Africa,Wankhede,2023-10-24,,,,2,1.0,0.0,70.58,0.0,30.0
PAK,Imam-ul-Haq (PAK),bat,18,12,,0.055555556,0.6666,v South Africa,Chennai,2023-10-27,,,,1,2.0,0.0,66.66,0.0,35.0
SA,H Klaasen (SA),bat,10,12,,0.1,1.2,v Pakistan,Chennai,2023-10-27,,,,2,0.0,1.0,120.0,0.0,12.0
NZ,GD Phillips (NZ),bat,16,12,,0.0625,0.75,v Australia,Dharamsala,2023-10-28,,,,2,1.0,0.0,75.0,0.0,21.0
IND,SA Yadav (IND),bat,9,12,,0.111111111,1.3333,v Sri Lanka,Wankhede,2023-11-02,,,,1,2.0,0.0,133.33,0.0,13.0
SL,AD Mathews (SL),bat,25,12,,0.04,0.48,v India,Wankhede,2023-11-02,,,,2,1.0,0.0,48.0,0.0,55.0
AFG,Mohammad Nabi (AFG),bat,10,12,,0.1,1.2,v Australia,Wankhede,2023-11-07,,,,1,0.0,1.0,120.0,0.0,15.0
AFG,Ikram Alikhil (AFG),bat,14,12,,0.071428571,0.8571,v South Africa,Ahmedabad,2023-11-10,,,,1,1.0,1.0,85.71,0.0,16.0
IND,HH Pandya (IND),bat,8,11,,0.0,1.375,v Australia,Chennai,2023-10-08,,,,2,0.0,1.0,137.5,1.0,17.0
AUS,A Zampa (AUS),bat,16,11,,0.0,0.6875,v South Africa,Lucknow,2023-10-12,,,,2,1.0,0.0,68.75,1.0,25.0
ENG,MM Ali (ENG),bat,17,11,,0.058823529,0.647,v New Zealand,Ahmedabad,2023-10-05,,,,1,1.0,0.0,64.7,0.0,20.0
ENG,CR Woakes (ENG),bat,12,11,,0.083333333,0.9166,v New Zealand,Ahmedabad,2023-10-05,,,,1,1.0,0.0,91.66,0.0,15.0
SL,DM de Silva (SL),bat,14,11,,0.071428571,0.7857,v South Africa,Delhi,2023-10-07,,,,2,1.0,0.0,78.57,0.0,28.0
NED,A Dutt (NED),bat,20,11,,0.05,0.55,v New Zealand,Hyderabad,2023-10-09,,,,2,0.0,1.0,55.0,0.0,19.0
ENG,SM Curran (ENG),bat,15,11,,0.066666667,0.7333,v Bangladesh,Dharamsala,2023-10-10,,,,1,1.0,0.0,73.33,0.0,20.0
ENG,AU Rashid (ENG),bat,7,11,,0.142857143,1.5714,v Bangladesh,Dharamsala,2023-10-10,,,,1,1.0,0.0,157.14,0.0,8.0
ENG,JE Root (ENG),bat,17,11,,0.058823529,0.647,v Afghanistan,Delhi,2023-10-15,,,,2,2.0,0.0,64.7,0.0,23.0
AUS,DA Warner (AUS),bat,6,11,,0.166666667,1.8333,v Sri Lanka,Lucknow,2023-10-16,,,,2,0.0,1.0,183.33,0.0,16.0
AFG,Rahmanullah Gurbaz (AFG),bat,21,11,,0.047619048,0.5238,v New Zealand,Chennai,2023-10-18,,,,2,0.0,1.0,52.38,0.0,24.0
SL,BKG Mendis (SL),bat,17,11,,0.058823529,0.647,v Netherlands,Lucknow,2023-10-21,,,,2,2.0,0.0,64.7,0.0,22.0
BAN,Mehidy Hasan Miraz (BAN),bat,19,11,,0.052631579,0.5789,v South Africa,Wankhede,2023-10-24,,,,2,1.0,0.0,57.89,0.0,26.0
BAN,Mustafizur Rahman (BAN),bat,21,11,,0.047619048,0.5238,v South Africa,Wankhede,2023-10-24,,,,2,2.0,0.0,52.38,0.0,51.0
NED,SA Engelbrecht (NED),bat,21,11,,0.047619048,0.5238,v Australia,Delhi,2023-10-25,,,,2,1.0,0.0,52.38,0.0,36.0
SL,BKG Mendis (SL),bat,12,11,,0.083333333,0.9166,v England,Bengaluru,2023-10-26,,,,2,2.0,0.0,91.66,0.0,15.0
BAN,Taskin Ahmed (BAN),bat,35,11,,0.028571429,0.3142,v Netherlands,Eden Gardens,2023-10-28,,,,2,1.0,0.0,31.42,0.0,49.0
NED,RE van der Merwe (NED),bat,33,11,,0.03030303,0.3333,v Afghanistan,Lucknow,2023-11-03,,,,1,0.0,0.0,33.33,0.0,36.0
AUS,TM Head (AUS),bat,10,11,,0.1,1.1,v England,Ahmedabad,2023-11-04,,,,1,1.0,0.0,110.0,0.0,8.0
SA,T Bavuma (SA),bat,19,11,,0.052631579,0.5789,v India,Eden Gardens,2023-11-05,,,,2,1.0,0.0,57.89,0.0,39.0
SA,DA Miller (SA),bat,11,11,,0.090909091,1.0,v India,Eden Gardens,2023-11-05,,,,2,2.0,0.0,100.0,0.0,17.0
ENG,HC Brook (ENG),bat,16,11,,0.0625,0.6875,v Netherlands,Pune,2023-11-08,,,,1,2.0,0.0,68.75,0.0,19.0
NZ,MJ Henry (NZ),bat,4,10,,0.0,2.5,v Netherlands,Hyderabad,2023-10-09,,,,1,0.0,1.0,250.0,1.0,6.0
AFG,Mujeeb Ur Rahman (AFG),bat,12,10,,0.0,0.8333,v India,Delhi,2023-10-11,,,,1,2.0,0.0,83.33,1.0,22.0
NZ,TA Boult (NZ),bat,8,10,,0.0,1.25,v Australia,Dharamsala,2023-10-28,,,,2,0.0,1.0,125.0,1.0,21.0
NED,A Dutt (NED),bat,22,10,,0.0,0.4545,v Afghanistan,Lucknow,2023-11-03,,,,1,0.0,0.0,45.45,1.0,42.0
NED,Saqib Zulfiqar (NED),bat,18,10,,0.055555556,0.5555,v Pakistan,Hyderabad,2023-10-06,,,,2,1.0,0.0,55.55,0.0,24.0
SL,DN Wellalage (SL),bat,8,10,,0.125,1.25,v Pakistan,Hyderabad,2023-10-10,,,,1,1.0,0.0,125.0,0.0,18.0
PAK,Babar Azam (PAK),bat,15,10,,0.066666667,0.6666,v Sri Lanka,Hyderabad,2023-10-10,,,,2,1.0,0.0,66.66,0.0,17.0
ENG,LS Livingstone (ENG),bat,14,10,,0.071428571,0.7142,v Afghanistan,Delhi,2023-10-15,,,,2,1.0,0.0,71.42,0.0,15.0
ENG,SM Curran (ENG),bat,23,10,,0.043478261,0.4347,v Afghanistan,Delhi,2023-10-15,,,,2,0.0,0.0,43.47,0.0,22.0
NED,LV van Beek (NED),bat,27,10,,0.037037037,0.3703,v South Africa,Dharamsala,2023-10-17,,,,1,1.0,0.0,37.03,0.0,22.0
PAK,Shaheen Shah Afridi (PAK),bat,8,10,,0.125,1.25,v Australia,Bengaluru,2023-10-20,,,,2,2.0,0.0,125.0,0.0,17.0
ENG,JM Bairstow (ENG),bat,12,10,,0.083333333,0.8333,v South Africa,Wankhede,2023-10-21,,,,2,1.0,1.0,83.33,0.0,13.0
ENG,AU Rashid (ENG),bat,14,10,,0.071428571,0.7142,v South Africa,Wankhede,2023-10-21,,,,2,1.0,0.0,71.42,0.0,14.0
NED,CN Ackermann (NED),bat,11,10,,0.090909091,0.909,v Australia,Delhi,2023-10-25,,,,2,2.0,0.0,90.9,0.0,21.0
SA,G Coetzee (SA),bat,13,10,,0.076923077,0.7692,v Pakistan,Chennai,2023-10-27,,,,2,0.0,0.0,76.92,0.0,23.0
ENG,JC Buttler (ENG),bat,23,10,,0.043478261,0.4347,v India,Lucknow,2023-10-29,,,,2,1.0,0.0,43.47,0.0,33.0
ENG,CR Woakes (ENG),bat,20,10,,0.05,0.5,v India,Lucknow,2023-10-29,,,,2,1.0,0.0,50.0,0.0,21.0
AFG,Rahmanullah Gurbaz (AFG),bat,11,10,,0.090909091,0.909,v Netherlands,Lucknow,2023-11-03,,,,2,2.0,0.0,90.9,0.0,24.0
AUS,PJ Cummins (AUS),bat,13,10,,0.076923077,0.7692,v England,Ahmedabad,2023-11-04,,,,1,1.0,0.0,76.92,0.0,17.0
AUS,MA Starc (AUS),bat,13,10,,0.076923077,0.7692,v England,Ahmedabad,2023-11-04,,,,1,0.0,0.0,76.92,0.0,30.0
BAN,Mushfiqur Rahim (BAN),bat,13,10,,0.076923077,0.7692,v Sri Lanka,Delhi,2023-11-06,,,,2,1.0,0.0,76.92,0.0,21.0
NED,BFW de Leede (NED),bat,12,10,,0.083333333,0.8333,v England,Pune,2023-11-08,,,,2,2.0,0.0,83.33,0.0,11.0
SA,H Klaasen (SA),bat,13,10,,0.076923077,0.7692,v Afghanistan,Ahmedabad,2023-11-10,,,,2,1.0,0.0,76.92,0.0,15.0
AFG,Naveen-ul-Haq (AFG),bat,8,9,,0.0,1.125,v India,Delhi,2023-10-11,,,,1,1.0,0.0,112.5,1.0,8.0
NED,A Dutt (NED),bat,6,9,,0.0,1.5,v Sri Lanka,Lucknow,2023-10-21,,,,1,1.0,0.0,150.0,1.0,14.0
IND,Kuldeep Yadav (IND),bat,13,9,,0.0,0.6923,v England,Lucknow,2023-10-29,,,,1,1.0,0.0,69.23,1.0,18.0
PAK,Iftikhar Ahmed (PAK),bat,11,9,,0.090909091,0.8181,v Netherlands,Hyderabad,2023-10-06,,,,1,1.0,0.0,81.81,0.0,22.0
AFG,Rashid Khan (AFG),bat,16,9,,0.0625,0.5625,v Bangladesh,Dharamsala,2023-10-07,,,,1,1.0,0.0,56.25,0.0,16.0
NZ,R Ravindra (NZ),bat,13,9,,0.076923077,0.6923,v Bangladesh,Chennai,2023-10-13,,,,2,2.0,0.0,69.23,0.0,12.0
AFG,Mohammad Nabi (AFG),bat,15,9,,0.066666667,0.6,v England,Delhi,2023-10-15,,,,1,1.0,0.0,60.0,0.0,14.0
ENG,JC Buttler (ENG),bat,18,9,,0.055555556,0.5,v Afghanistan,Delhi,2023-10-15,,,,2,1.0,0.0,50.0,0.0,21.0
ENG,CR Woakes (ENG),bat,26,9,,0.038461538,0.3461,v Afghanistan,Delhi,2023-10-15,,,,2,1.0,0.0,34.61,0.0,21.0
SL,BKG Mendis (SL),bat,13,9,,0.076923077,0.6923,v Australia,Lucknow,2023-10-16,,,,1,0.0,0.0,69.23,0.0,27.0
SA,M Jansen (SA),bat,25,9,,0.04,0.36,v Netherlands,Dharamsala,2023-10-17,,,,2,0.0,0.0,36.0,0.0,22.0
SA,K Rabada (SA),bat,6,9,,0.166666667,1.5,v Netherlands,Dharamsala,2023-10-17,,,,2,0.0,1.0,150.0,0.0,9.0
NED,AT Nidamanuru (NED),bat,16,9,,0.0625,0.5625,v Sri Lanka,Lucknow,2023-10-21,,,,1,0.0,0.0,56.25,0.0,32.0
AUS,MR Marsh (AUS),bat,15,9,,0.066666667,0.6,v Netherlands,Delhi,2023-10-25,,,,1,2.0,0.0,60.0,0.0,15.0
PAK,Abdullah Shafique (PAK),bat,17,9,,0.058823529,0.5294,v South Africa,Chennai,2023-10-27,,,,1,1.0,0.0,52.94,0.0,21.0
NZ,MJ Henry (NZ),bat,8,9,,0.125,1.125,v Australia,Dharamsala,2023-10-28,,,,2,1.0,0.0,112.5,0.0,14.0
NED,A Dutt (NED),bat,6,9,,0.166666667,1.5,v Bangladesh,Eden Gardens,2023-10-28,,,,1,0.0,1.0,150.0,0.0,7.0
BAN,Najmul Hossain Shanto (BAN),bat,18,9,,0.055555556,0.5,v Netherlands,Eden Gardens,2023-10-28,,,,2,2.0,0.0,50.0,0.0,27.0
IND,Shubman Gill (IND),bat,13,9,,0.076923077,0.6923,v England,Lucknow,2023-10-29,,,,1,1.0,0.0,69.23,0.0,18.0
PAK,Babar Azam (PAK),bat,16,9,,0.0625,0.5625,v Bangladesh,Eden Gardens,2023-10-31,,,,2,1.0,0.0,56.25,0.0,20.0
NZ,R Ravindra (NZ),bat,16,9,,0.0625,0.5625,v South Africa,Pune,2023-11-01,,,,2,1.0,0.0,56.25,0.0,28.0
NZ,TA Boult (NZ),bat,14,9,,0.071428571,0.6428,v South Africa,Pune,2023-11-01,,,,2,1.0,0.0,64.28,0.0,17.0
SA,AK Markram (SA),bat,6,9,,0.166666667,1.5,v India,Eden Gardens,2023-11-05,,,,2,2.0,0.0,150.0,0.0,6.0
BAN,Tanzid Hasan (BAN),bat,5,9,,0.2,1.8,v Sri Lanka,Delhi,2023-11-06,,,,2,2.0,0.0,180.0,0.0,11.0
SA,T Bavuma (SA),bat,5,8,,0.2,1.6,v Sri Lanka,Delhi,2023-10-07,,,,1,2.0,0.0,160.0,0.0,9.0
AUS,C Green (AUS),bat,20,8,,0.05,0.4,v India,Chennai,2023-10-08,,,,1,0.0,0.0,40.0,0.0,31.0
NED,R Klein (NED),bat,15,8,,0.066666667,0.5333,v New Zealand,Hyderabad,2023-10-09,,,,2,0.0,0.0,53.33,0.0,23.0
BAN,Mehidy Hasan Miraz (BAN),bat,7,8,,0.142857143,1.1428,v England,Dharamsala,2023-10-10,,,,2,1.0,0.0,114.28,0.0,12.0
SL,S Samarawickrama (SL),bat,8,8,,0.125,1.0,v Australia,Lucknow,2023-10-16,,,,1,1.0,0.0,100.0,0.0,15.0
AFG,Hashmatullah Shahidi (AFG),bat,29,8,,0.034482759,0.2758,v New Zealand,Chennai,2023-10-18,,,,2,1.0,0.0,27.58,0.0,30.0
AFG,Rashid Khan (AFG),bat,13,8,,0.076923077,0.6153,v New Zealand,Chennai,2023-10-18,,,,2,0.0,1.0,61.53,0.0,10.0
BAN,Najmul Hossain Shanto (BAN),bat,17,8,,0.058823529,0.4705,v India,Pune,2023-10-19,,,,1,0.0,0.0,47.05,0.0,18.0
AUS,M Labuschagne (AUS),bat,12,8,,0.083333333,0.6666,v Pakistan,Bengaluru,2023-10-20,,,,1,1.0,0.0,66.66,0.0,23.0
PAK,Hasan Ali (PAK),bat,8,8,,0.125,1.0,v Australia,Bengaluru,2023-10-20,,,,2,2.0,0.0,100.0,0.0,7.0
PAK,Mohammad Rizwan (PAK),bat,10,8,,0.1,0.8,v Afghanistan,Chennai,2023-10-23,,,,1,0.0,1.0,80.0,0.0,8.0
BAN,Mushfiqur Rahim (BAN),bat,17,8,,0.058823529,0.4705,v South Africa,Wankhede,2023-10-24,,,,2,1.0,0.0,47.05,0.0,24.0
AUS,C Green (AUS),bat,11,8,,0.090909091,0.7272,v Netherlands,Delhi,2023-10-25,,,,1,1.0,0.0,72.72,0.0,15.0
ENG,JC Buttler (ENG),bat,6,8,,0.166666667,1.3333,v Sri Lanka,Bengaluru,2023-10-26,,,,1,1.0,0.0,133.33,0.0,6.0
IND,RA Jadeja (IND),bat,13,8,,0.076923077,0.6153,v England,Lucknow,2023-10-29,,,,1,0.0,0.0,61.53,0.0,14.0
IND,KL Rahul (IND),bat,17,8,,0.058823529,0.4705,v South Africa,Eden Gardens,2023-11-05,,,,1,0.0,0.0,47.05,0.0,29.0
SL,KIC Asalanka (SL),bat,8,8,,0.125,1.0,v New Zealand,Bengaluru,2023-11-09,,,,1,1.0,0.0,100.0,0.0,16.0
AFG,Mujeeb Ur Rahman (AFG),bat,5,8,,0.2,1.6,v South Africa,Ahmedabad,2023-11-10,,,,1,0.0,1.0,160.0,0.0,7.0
SA,L Ngidi (SA),bat,24,7,,0.0,0.2916,v Netherlands,Dharamsala,2023-10-17,,,,2,0.0,0.0,29.16,1.0,35.0
NZ,MJ Santner (NZ),bat,5,7,,0.0,1.4,v Afghanistan,Chennai,2023-10-18,,,,1,1.0,0.0,140.0,1.0,13.0
BAN,Shoriful Islam (BAN),bat,3,7,,0.0,2.3333,v India,Pune,2023-10-19,,,,1,0.0,1.0,233.33,1.0,2.0
SA,KA Maharaj (SA),bat,21,7,,0.0,0.3333,v Pakistan,Chennai,2023-10-27,,,,2,1.0,0.0,33.33,1.0,44.0
NED,PA van Meekeren (NED),bat,12,7,,0.083333333,0.5833,v Pakistan,Hyderabad,2023-10-06,,,,2,1.0,0.0,58.33,0.0,17.0
SL,MDKJ Perera (SL),bat,15,7,,0.066666667,0.4666,v South Africa,Delhi,2023-10-07,,,,2,1.0,0.0,46.66,0.0,42.0
AUS,MR Marsh (AUS),bat,15,7,,0.066666667,0.4666,v South Africa,Lucknow,2023-10-12,,,,2,0.0,0.0,46.66,0.0,27.0
BAN,Najmul Hossain Shanto (BAN),bat,8,7,,0.125,0.875,v New Zealand,Chennai,2023-10-13,,,,1,1.0,0.0,87.5,0.0,20.0
SL,DM de Silva (SL),bat,13,7,,0.076923077,0.5384,v Australia,Lucknow,2023-10-16,,,,1,1.0,0.0,53.84,0.0,13.0
AFG,Mohammad Nabi (AFG),bat,9,7,,0.111111111,0.7777,v New Zealand,Chennai,2023-10-18,,,,2,1.0,0.0,77.77,0.0,10.0
AUS,SPD Smith (AUS),bat,9,7,,0.111111111,0.7777,v Pakistan,Bengaluru,2023-10-20,,,,1,0.0,0.0,77.77,0.0,17.0
NED,RE van der Merwe (NED),bat,7,7,,0.142857143,1.0,v Sri Lanka,Lucknow,2023-10-21,,,,1,0.0,0.0,100.0,0.0,12.0
PAK,Mohammad Wasim (1) (PAK),bat,9,7,,0.111111111,0.7777,v South Africa,Chennai,2023-10-27,,,,1,0.0,1.0,77.77,0.0,13.0
BAN,Towhid Hridoy (BAN),bat,3,7,,0.333333333,2.3333,v Pakistan,Eden Gardens,2023-10-31,,,,1,0.0,1.0,233.33,0.0,9.0
NZ,MJ Santner (NZ),bat,18,7,,0.055555556,0.3888,v South Africa,Pune,2023-11-01,,,,2,1.0,0.0,38.88,0.0,14.0
NZ,TG Southee (NZ),bat,11,7,,0.090909091,0.6363,v South Africa,Pune,2023-11-01,,,,2,1.0,0.0,63.63,0.0,11.0
SA,KA Maharaj (SA),bat,11,7,,0.090909091,0.6363,v India,Eden Gardens,2023-11-05,,,,2,1.0,0.0,63.63,0.0,7.0
NZ,MS Chapman (NZ),bat,6,7,,0.166666667,1.1666,v Sri Lanka,Bengaluru,2023-11-09,,,,2,1.0,0.0,116.66,0.0,13.0
ENG,MA Wood (ENG),bat,5,6,,0.0,1.2,v Bangladesh,Dharamsala,2023-10-10,,,,1,1.0,0.0,120.0,1.0,6.0
AUS,PJ Cummins (AUS),bat,8,6,,0.0,0.75,v Pakistan,Bengaluru,2023-10-20,,,,1,0.0,0.0,75.0,1.0,17.0
BAN,Shoriful Islam (BAN),bat,4,6,,0.0,1.5,v South Africa,Wankhede,2023-10-24,,,,2,1.0,0.0,150.0,1.0,4.0
SA,AK Markram (SA),bat,1,6,,0.0,6.0,v New Zealand,Pune,2023-11-01,,,,1,0.0,1.0,600.0,1.0,1.0
AFG,Mohammad Nabi (AFG),bat,12,6,,0.083333333,0.5,v Bangladesh,Dharamsala,2023-10-07,,,,1,0.0,0.0,50.0,0.0,19.0
AUS,A Zampa (AUS),bat,20,6,,0.05,0.3,v India,Chennai,2023-10-08,,,,1,0.0,0.0,30.0,0.0,28.0
PAK,Saud Shakeel (PAK),bat,10,6,,0.1,0.6,v India,Ahmedabad,2023-10-14,,,,1,0.0,0.0,60.0,0.0,12.0
NED,BFW de Leede (NED),bat,21,6,,0.047619048,0.2857,v Sri Lanka,Lucknow,2023-10-21,,,,1,0.0,0.0,28.57,0.0,33.0
ENG,DJ Malan (ENG),bat,11,6,,0.090909091,0.5454,v South Africa,Wankhede,2023-10-21,,,,2,1.0,0.0,54.54,0.0,30.0
NZ,MS Chapman (NZ),bat,8,6,,0.125,0.75,v India,Dharamsala,2023-10-22,,,,1,0.0,0.0,75.0,0.0,11.0
NED,MP O'Dowd (NED),bat,9,6,,0.111111111,0.6666,v Australia,Delhi,2023-10-25,,,,2,1.0,0.0,66.66,0.0,21.0
NED,Shariz Ahmad (NED),bat,8,6,,0.125,0.75,v Bangladesh,Eden Gardens,2023-10-28,,,,1,0.0,0.0,75.0,0.0,13.0
BAN,Taskin Ahmed (BAN),bat,13,6,,0.076923077,0.4615,v Pakistan,Eden Gardens,2023-10-31,,,,1,0.0,0.0,46.15,0.0,20.0
SA,K Rabada (SA),bat,26,6,,0.038461538,0.2307,v India,Eden Gardens,2023-11-05,,,,2,0.0,0.0,23.07,0.0,26.0
AUS,MP Stoinis (AUS),bat,7,6,,0.142857143,0.8571,v Afghanistan,Wankhede,2023-11-07,,,,2,1.0,0.0,85.71,0.0,13.0
ENG,DJ Willey (ENG),bat,2,6,,0.5,3.0,v Netherlands,Pune,2023-11-08,,,,1,0.0,1.0,300.0,0.0,1.0
SL,BKG Mendis (SL),bat,7,6,,0.142857143,0.8571,v New Zealand,Bengaluru,2023-11-09,,,,1,1.0,0.0,85.71,0.0,11.0
SL,C Karunaratne (SL),bat,17,6,,0.058823529,0.3529,v New Zealand,Bengaluru,2023-11-09,,,,1,1.0,0.0,35.29,0.0,28.0
BAN,Tanzim Hasan Sakib (BAN),bat,6,5,,0.0,0.8333,v Sri Lanka,Delhi,2023-11-06,,,,2,1.0,0.0,83.33,1.0,6.0
PAK,Babar Azam (PAK),bat,18,5,,0.055555556,0.2777,v Netherlands,Hyderabad,2023-10-06,,,,1,0.0,0.0,27.77,0.0,20.0
NED,MP O'Dowd (NED),bat,12,5,,0.083333333,0.4166,v Pakistan,Hyderabad,2023-10-06,,,,2,1.0,0.0,41.66,0.0,24.0
NED,AT Nidamanuru (NED),bat,9,5,,0.111111111,0.5555,v Pakistan,Hyderabad,2023-10-06,,,,2,1.0,0.0,55.55,0.0,10.0
AFG,Najibullah Zadran (AFG),bat,13,5,,0.076923077,0.3846,v Bangladesh,Dharamsala,2023-10-07,,,,1,0.0,0.0,38.46,0.0,16.0
